horas_estudio_semanal,nota_anterior,tasa_asistencia,horas_sueno,edad,nivel_dificultad,tiene_tutor,nota_final,horario_estudio_preferido_Mañana,horario_estudio_preferido_Noche,horario_estudio_preferido_Tarde,horario_estudio_preferido_Unknown,estilo_aprendizaje_Auditivo,estilo_aprendizaje_Kinestésico,estilo_aprendizaje_Lectura/Escritura,estilo_aprendizaje_Unknown,estilo_aprendizaje_Visual,aprobado
11.443749505785156,0.5560918271762243,0.9268634085317538,0.5400026028211112,0.8181818181818181,0.0,0.0,0.687142857142857,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15.466361349939298,0.3729622162208687,0.7110579813099275,0.6507357734620601,0.9999999999999998,0.0,1.0,0.5828571428571427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10.825477157096316,0.6344255244654895,1.0,0.2626131824721908,0.36363636363636354,0.0,1.0,0.8614285714285712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16.050686320666554,0.6288322359108678,0.5914063085564033,0.2751165348519532,0.7272727272727273,1.0,1.0,0.4914285714285715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17.056466348672604,0.8285212868432459,0.08536240739560452,0.7344494420075774,0.5454545454545452,1.0,0.0,0.5957142857142856,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
18.126371989648547,0.8559960580261152,0.4843364802125758,0.27228178274116244,0.6363636363636365,1.0,1.0,0.8728571428571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.2932276217989744,0.7564236046789892,0.6937082112045191,0.909090909090909,0.5,0.0,0.49714285714285705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8.816005550590486,0.4761713164950429,0.49209351366488097,0.5034501843208067,0.7272727272727273,1.0,0.0,0.6428571428571428,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8.918980597175523,0.8018299660403798,0.9278573357558091,0.26555055799242233,0.5454545454545452,0.5,0.0,0.7528571428571429,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.33151950907666,0.8341305890506412,1.0,0.6104414605275407,0.36363636363636354,1.0,1.0,0.7114285714285713,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13.543759282597644,0.4849952407736809,0.6551044215819659,0.6455022715789375,0.36363636363636354,0.5,1.0,0.6099999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14.989598294869005,0.6095343526399408,0.8646879641298824,0.3163004741958999,0.8181818181818181,0.5,1.0,0.6442857142857141,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12.503256039968264,0.619962009273034,1.0,0.635947283658972,0.909090909090909,1.0,1.0,0.4785714285714286,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
12.278201568689395,0.4896411456216652,0.5245439214384606,0.23231385073269728,0.45454545454545436,1.0,1.0,0.5728571428571427,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13.823548368931936,0.5609397747182276,0.8995186633870331,0.22207448061533908,0.36363636363636354,1.0,0.0,0.6828571428571428,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11.40455424823022,0.5300407499685915,0.6007957246989886,0.34851121574731414,0.9999999999999998,0.5,1.0,0.6699999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13.259121571230793,0.23837079856758986,0.5756736798047222,0.3867853801518836,0.909090909090909,1.0,0.0,0.6728571428571428,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
16.10320174423675,0.7310059530807409,1.0,0.266522514684736,0.7272727272727273,0.5,1.0,0.6771428571428573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9.6421426341119,0.6842321859080989,0.7085388327226163,0.7102265876615782,0.18181818181818188,1.0,0.0,0.49999999999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10.28242807400076,0.5095535926092076,0.679030041149127,0.7239449547208973,0.18181818181818188,1.0,0.0,0.7414285714285715,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11.287474208665746,0.768249508849667,0.8049007647956026,0.4631710883075354,0.5454545454545452,1.0,0.0,0.6214285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8.841794721510112,0.5932419140917224,0.39138829527348884,0.8971927396431963,0.5454545454545452,1.0,0.0,0.5914285714285714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8.185748512432369,0.5808408624014851,0.7505777129829141,0.09131325802167145,0.45454545454545436,1.0,0.0,0.5857142857142856,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13.368512277066683,0.6660926804521778,0.7636204813982417,0.5650223562931366,0.18181818181818188,1.0,1.0,0.8528571428571428,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11.430674678774588,0.477948587240613,0.5644657942979049,0.11143259832885477,0.5454545454545452,1.0,0.0,0.6385714285714286,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.534206294535068,0.6084423606026517,0.7217942498362625,0.45171420829668996,0.36363636363636354,1.0,0.0,0.5142857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
13.228153746379895,0.519025532415758,1.0,0.30459351366488085,0.5454545454545452,1.0,0.0,0.43142857142857144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15.243738063632156,0.3865977754824918,0.8986212694751576,0.3315743861466657,0.09090909090909083,0.5,1.0,0.7685714285714285,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14.151170787931608,0.733142343458522,0.36867438134946173,0.8051600872118373,0.45454545454545436,1.0,0.0,0.6685714285714284,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.90970567538264,0.4297510269379134,1.0,0.3244211464238519,0.6363636363636365,1.0,0.0,0.54,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
21.44993916063213,0.49137337956456856,0.6334490298587762,0.4814781813846535,0.0,1.0,1.0,0.7728571428571427,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.181952613466034,0.6873319596665628,1.0,0.8669651042498513,0.2727272727272727,0.5,1.0,0.6328571428571428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14.630881621513062,0.7989751717593725,0.9171244269912786,0.7393634085317536,0.909090909090909,0.5,0.0,0.7557142857142858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8.265914493979771,0.44925123434780373,0.6146582893652079,0.7248834651480468,0.0,0.0,0.0,0.5771428571428572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11.976017616371603,0.24708808610134586,0.40723496396920045,0.8025343160333277,0.0,1.0,1.0,0.49428571428571416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15.700384626477,0.5641686066992517,0.8205474327298261,0.18258390370483413,0.8181818181818181,0.5,0.0,0.8357142857142856,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6.725347581554397,0.11721395071136204,0.37008390370483424,0.0,0.9999999999999998,1.0,0.0,0.3257142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.362672167601911,0.11199771404762421,0.7009931617631033,0.5034501843208067,0.909090909090909,1.0,0.0,0.5614285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17.489982994026686,0.6702602724079834,0.9200090449309284,0.9999999999999999,0.6363636363636365,0.0,1.0,0.7914285714285714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10.508977995473526,0.8027906989766604,0.24994459571915367,0.2026194460636589,0.5454545454545452,0.5,0.0,0.45714285714285713,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.56663180724108,0.4689947094402977,0.18408214855841376,0.5761204813982416,0.9999999999999998,0.5,0.0,0.5542857142857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6.520460315605208,0.5044908478593926,0.36438377672575295,0.40861713075675754,0.8181818181818181,0.0,0.0,0.6414285714285715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12.675414075431611,0.5078699849078339,0.4763787305248426,0.33078646298939873,0.0,0.5,0.0,0.7414285714285715,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11.787478660266617,0.7374641810324447,0.5382661646487814,0.6188034350154562,0.909090909090909,0.5,1.0,0.6842857142857144,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3.816738792400467,0.20594919274867846,0.28581123275768927,0.5034501843208067,0.09090909090909083,0.0,0.0,0.31857142857142856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8.051082844304183,0.6898293293604947,0.8084144916946916,0.5034501843208067,0.2727272727272727,1.0,0.0,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17.45167572165159,0.42230544209736604,0.5880205201581847,0.9999999999999999,0.0,0.5,1.0,0.7142857142857142,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18.22184268381919,0.22712391379230518,0.9507765659969079,0.34926422653793987,0.18181818181818188,0.5,1.0,0.5085714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11.707463279294467,0.5168067163086845,0.42092402454616706,0.8202453493783196,0.6363636363636365,0.5,0.0,0.5028571428571429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21.28372413714401,0.575461351739565,0.7808977238413368,0.7961117047265115,0.6363636363636365,0.5,1.0,0.7471428571428571,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12.404197103334065,0.7617805738938115,0.6179245781085513,0.5034501843208067,0.6363636363636365,0.0,0.0,0.6114285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3.298997670329572,0.5528556488817606,0.5397627356432376,0.5034501843208067,0.45454545454545436,1.0,0.0,0.5242857142857142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10.320133612689323,0.3391010376658841,0.2280062106521339,0.07089621309188077,0.45454545454545436,1.0,0.0,0.5957142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11.641117090077016,0.6040836977516002,0.5798181751761361,0.7147274009875894,0.36363636363636354,0.0,0.0,0.5542857142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6.740878428769209,0.64119497838237,0.5412540309952688,0.5034501843208067,0.7272727272727273,1.0,1.0,0.3657142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.838197675065487,0.4580069083624269,0.3976212011180894,0.37483719800158666,0.2727272727272727,0.5,1.0,0.4885714285714286,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
17.729636590583034,0.75162278942421,0.7735384147367681,0.49654982654205193,0.8181818181818181,1.0,1.0,0.7799999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14.312718572075193,0.780889977130443,1.0,0.9816007882409966,0.9999999999999998,0.0,1.0,0.7271428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.977334464102245,0.5921612563322252,0.5630477311285418,0.8651327955033076,0.9999999999999998,0.0,0.0,0.39571428571428574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10.609975474847989,0.38892674497982443,0.6714933193655338,0.5034501843208067,0.9999999999999998,0.5,0.0,0.4242857142857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.840145544823672,0.1314280848056258,0.7577277124115109,0.689501058329771,0.5454545454545452,1.0,0.0,0.5085714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13.384270740212022,0.6474619209385883,0.7377045149731032,0.40794617832004343,0.0,1.0,1.0,0.7785714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8.490726059148765,0.5458283706939002,0.9339026042168175,0.4523531456166344,0.7272727272727273,0.0,0.0,0.6828571428571428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
11.921873828871863,0.5652444816562019,0.6834224709286689,0.6514887842526859,0.5454545454545452,0.5,1.0,0.7742857142857142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10.63526216710563,0.6514837632925743,0.7441223441518731,0.0,0.8181818181818181,1.0,0.0,0.47000000000000003,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7.983222284719224,0.843499511110142,0.49883393263172426,0.9999999999999999,0.9999999999999998,0.0,0.0,0.47428571428571437,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11.854508756445483,0.6566966970072703,0.6846771604297175,0.08646380336544668,0.7272727272727273,1.0,0.0,0.6299999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
16.70100232967043,1.0,1.0,0.5254488997736763,0.5454545454545452,1.0,1.0,0.812857142857143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11.575058616713134,0.19884334687660282,0.9049615845034353,0.5292352187106842,0.09090909090909083,0.5,0.0,0.6114285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10.15684680829604,0.37047190685064774,0.5198606398442855,0.6280151462875877,0.45454545454545436,0.5,1.0,0.40285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11.106718507670829,0.5442030499811874,0.8212707037715805,0.5663209670400507,0.8181818181818181,1.0,1.0,0.4885714285714286,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13.400062891844003,0.7117708179333828,0.5442211521482062,0.6352206196109901,0.9999999999999998,0.0,1.0,0.6128571428571428,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.942327715463444,0.2600115198183999,0.8728469009602837,0.6146064196461912,0.909090909090909,0.5,0.0,0.5742857142857143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4.026857796617076,0.5283961300230544,0.123313793142799,0.6244522688714572,0.2727272727272727,1.0,0.0,0.4471428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9.288777523283509,0.6948731902104344,0.6224776437068634,0.4356262895667128,0.18181818181818188,1.0,1.0,0.5057142857142858,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9.36473783289437,0.49768135879705605,0.839743171927315,0.4126292484913253,0.09090909090909083,0.5,0.0,0.6171428571428572,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14.887432799710336,0.587304415956011,1.0,0.3378188947244819,0.45454545454545436,1.0,1.0,0.637142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13.463574484645031,0.6619605940968798,0.7775429309885398,0.7756100917537913,0.6363636363636365,1.0,1.0,0.6885714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15.093890675164936,0.9157332290648377,0.7863008808185803,0.2616267495797082,0.45454545454545436,0.0,1.0,0.794285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12.376068700309125,0.9989223508916703,0.8070061723196529,0.39711638577317243,0.7272727272727273,1.0,0.0,0.7685714285714285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10.018818575019475,0.8586143855573038,0.5307009105999696,0.15054086775722408,0.36363636363636354,1.0,0.0,0.6028571428571428,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9.83060082298254,0.6216183986959898,0.8021064196461933,0.9999999999999999,0.09090909090909083,0.5,0.0,0.6028571428571428,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7.045254712864752,0.5151387655677706,0.32950727724118367,0.14200727724118367,0.6363636363636365,0.0,0.0,0.39999999999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9.780379877298683,0.5338689081586385,0.6740068382368968,0.5034501843208067,0.7272727272727273,0.5,1.0,0.6328571428571428,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
9.427925536849996,0.7104409473790154,0.7325941712277437,0.659096630092464,0.8181818181818181,1.0,0.0,0.6885714285714286,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4.10299124516259,0.9712540194386077,0.8559256138533342,0.4650724252795343,0.2727272727272727,0.5,0.0,0.6928571428571428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.3371559421454587,0.47277259901241064,0.9318663916199034,0.45454545454545436,0.0,0.0,0.49714285714285705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12.96969769444622,0.6008236427167963,1.0,0.7183787736536734,0.909090909090909,1.0,1.0,0.5585714285714285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
